wikidata_id,speaker,sr_names,episode_count,episode_ids,ages_at_episodes,wikidata_label,wikidata_description,wikipedia_url,gender,gender_id,birth_date,death_date,citizenships,citizenship_ids,occupations,occupation_ids
Q4988512,Elisabeth Massi Fritz,"[""Elisabeth Massi Fritz""]",1,[369186],[40],,,https://sv.wikipedia.org/wiki/Elisabeth_Massi_Fritz,kvinna,Q6581072,1967-07-24,,"[""Sverige""]","[""Q34""]","[""advokat""]","[""Q17048963""]"
Q4988718,Eija Hetekivi Olsson,"[""Eija Hetekivi Olsson""]",1,[1319493],[46],,,https://sv.wikipedia.org/wiki/Eija_Hetekivi_Olsson,kvinna,Q6581072,1973-03-03,,"[""Sverige""]","[""Q34""]","[""författare"",""lärare""]","[""Q36180"",""Q37226""]"
Q4989117,Stina Dabrowski,"[""Stina Dabrowski""]",1,[420718],[43],,,https://sv.wikipedia.org/wiki/Stina_Lundberg_Dabrowski,kvinna,Q6581072,1950-12-03,,"[""Sverige""]","[""Q34""]","[""journalist"",""TV-programledare""]","[""Q1930187"",""Q947873""]"
Q4989327,Cilla Naumann,"[""Cilla Naumann""]",1,[622289],[40],,,https://sv.wikipedia.org/wiki/Cilla_Naumann,kvinna,Q6581072,1960-07-16,,"[""Sverige""]","[""Q34""]","[""journalist"",""författare""]","[""Q1930187"",""Q36180""]"
Q4989413,Lena Olving,"[""Lena Olving""]",1,[69106],[53],,,https://sv.wikipedia.org/wiki/Lena_Olving,kvinna,Q6581072,1956,,"[""Sverige""]","[""Q34""]","[""affärsidkare"",""maskiningenjör""]","[""Q43845"",""Q1906857""]"
Q4989941,Patricia Tudor-Sandahl,"[""Patricia Tudor-Sandahl""]",3,"[383510,911970,1631150]","[70,60,80]",,,https://sv.wikipedia.org/wiki/Patricia_Tudor_Sandahl,kvinna,Q6581072,1940-07-19,,"[""Sverige""]","[""Q34""]","[""psykolog"",""författare""]","[""Q212980"",""Q36180""]"
Q4990088,Laila Bagge,"[""Laila Bagge""]",1,[368564],[36],,,https://sv.wikipedia.org/wiki/Laila_Bagge,kvinna,Q6581072,1972-12-15,,"[""Sverige""]","[""Q34""]","[""sångare"",""musikproducent"",""låtskrivare""]","[""Q177220"",""Q183945"",""Q753110""]"
Q4990091,Bianca Ingrosso,"[""Bianca Ingrosso""]",1,[1106394],[23],,,https://sv.wikipedia.org/wiki/Bianca_Ingrosso,kvinna,Q6581072,1994-12-30,,"[""Sverige""]","[""Q34""]","[""sångare"",""influerare"",""TV-programledare""]","[""Q177220"",""Q2906862"",""Q947873""]"
Q4990125,Yrsa Walldén,"[""Yrsa Walldén""]",1,[322801],[19],,,https://sv.wikipedia.org/wiki/Yrsa_Walld%C3%A9n,kvinna,Q6581072,1989-02-27,,[],[],[],[]
Q4990242,Annie Wegelius,"[""Annie Wegelius""]",1,[412780],[55],,,https://sv.wikipedia.org/wiki/Annie_Wegelius,kvinna,Q6581072,1959-03-10,2017-09-25,"[""Sverige""]","[""Q34""]","[""TV-producent""]","[""Q578109""]"
Q4990307,Katarina Wennstam,"[""Katarina Wennstam""]",2,"[1106372,1205645]","[44,45]",,,https://sv.wikipedia.org/wiki/Katarina_Wennstam,kvinna,Q6581072,1973-08-09,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist""]","[""Q36180"",""Q1930187""]"
Q4990358,Maria ”Vildhjärta” Westerberg,"[""Maria ”Vildhjärta” Westerberg""]",1,[1077291],[50],,,https://sv.wikipedia.org/wiki/Maria_Westerberg_(konstn%C3%A4r),kvinna,Q6581072,1968-05-21,,"[""Sverige""]","[""Q34""]","[""skulptör"",""författare""]","[""Q1281618"",""Q36180""]"
Q4990368,Meg Westergren,"[""Meg Westergren""]",1,[381746],[71],,,https://sv.wikipedia.org/wiki/Meg_Westergren,kvinna,Q6581072,1932-05-16,,"[""Sverige""]","[""Q34""]","[""skådespelare""]","[""Q33999""]"
Q4990390,Madeleine Westin,"[""Madeleine Westin""]",1,[367172],[43],,,https://sv.wikipedia.org/wiki/Madeleine_Westin,kvinna,Q6581072,1965-12-09,,"[""Sverige""]","[""Q34""]","[""författare"",""meteorolog"",""TV-programledare""]","[""Q482980"",""Q2310145"",""Q947873""]"
Q4990514,Linnea Wikblad,"[""Linnea Wikblad""]",1,[2578794],[39],,,https://sv.wikipedia.org/wiki/Linn%C3%A9a_Wikblad,kvinna,Q6581072,1986-02-24,,"[""Sverige""]","[""Q34""]","[""radioprogramledare"",""journalist""]","[""Q2722764"",""Q1930187""]"
Q4990683,Agnes Wold,"[""Agnes Wold""]",2,"[414728,479149]","[59,59]",,,https://sv.wikipedia.org/wiki/Agnes_Wold,kvinna,Q6581072,1955-01-07,,"[""Sverige""]","[""Q34""]","[""bakteriolog"",""läkare"",""universitetslärare""]","[""Q15816836"",""Q39631"",""Q1622272""]"
Q4990692,Lina Wolff,"[""Lina Wolff""]",1,[2180689],[49],,,https://sv.wikipedia.org/wiki/Lina_Wolff,kvinna,Q6581072,1973,,"[""Sverige""]","[""Q34""]","[""författare"",""översättare""]","[""Q36180"",""Q333634""]"
Q4990701,Stina Wollter,"[""Stina Wollter""]",2,"[1319468,1416527]","[55,55]",,,https://sv.wikipedia.org/wiki/Stina_Wollter,kvinna,Q6581072,1964-05-24,,"[""Sverige""]","[""Q34""]","[""sångare"",""målare"",""programledare""]","[""Q177220"",""Q1028181"",""Q13590141""]"
Q4990746,Melinda Wrede,"[""Melinda Wrede""]",1,[389897],[25],,,https://sv.wikipedia.org/wiki/Melinda_Wrede,kvinna,Q6581072,1977-03-30,,"[""Sverige""]","[""Q34""]","[""programledare"",""artist"",""journalist""]","[""Q13590141"",""Q713200"",""Q1930187""]"
Q4990855,Nina Yunkers,"[""Nina Yunkers""]",1,[359944],[66],,,https://sv.wikipedia.org/wiki/Nina_Yunkers,kvinna,Q6581072,1939-07-29,,"[""Sverige""]","[""Q34""]","[""författare""]","[""Q36180""]"
Q4990872,Amanda Zahui,"[""Amanda Zahui""]",1,[1319486],[25],,,https://sv.wikipedia.org/wiki/Amanda_Zahui,kvinna,Q6581072,1993-09-08,,"[""Sverige""]","[""Q34""]","[""basketspelare""]","[""Q3665646""]"
Q4990946,Klara Zimmergren,"[""Klara Zimmergren""]",3,"[116713,353531,1527004]","[45,41,53]",,,https://sv.wikipedia.org/wiki/Klara_Zimmergren,kvinna,Q6581072,1967-02-16,,"[""Sverige""]","[""Q34""]","[""komiker"",""röstskådespelare"",""TV-programledare"",""filmskådespelare"",""tv-skådespelare"",""radioprogramledare"",""skådespelare""]","[""Q245068"",""Q2405480"",""Q947873"",""Q10800557"",""Q10798782"",""Q2722764"",""Q33999""]"
Q4990961,Kenza Zouiten Subosic,"[""Kenza Zouiten Subosic""]",1,[2397583],[33],,,https://sv.wikipedia.org/wiki/Kenza_Zouiten,kvinna,Q6581072,1991-04-21,,"[""Marocko"",""Sverige""]","[""Q1028"",""Q34""]","[""TV-programledare"",""modell"",""bloggare"",""TV-producent""]","[""Q947873"",""Q4610556"",""Q8246794"",""Q578109""]"
Q4990974,Helena von Zweigbergk,"[""Helena von Zweigbergk""]",1,[363644],[50],,,https://sv.wikipedia.org/wiki/Helena_von_Zweigbergk,kvinna,Q6581072,1959-02-18,,"[""Sverige""]","[""Q34""]","[""journalist"",""TV-programledare"",""filmkritiker"",""radioprogramledare"",""författare""]","[""Q1930187"",""Q947873"",""Q4220892"",""Q2722764"",""Q36180""]"
Q4991027,Annika Åhnberg,"[""Annika Åhnberg""]",1,[953086],[50],,,https://sv.wikipedia.org/wiki/Annika_%C3%85hnberg,kvinna,Q6581072,1949-11-07,2025-06-18,"[""Sverige""]","[""Q34""]","[""politiker"",""socionomexamen""]","[""Q82955"",""Q913603""]"
Q4991050,CajsaStina Åkerström,"[""CajsaStina Åkerström""]",1,[383504],[43],,,https://sv.wikipedia.org/wiki/Cajsa_Stina_%C3%85kerstr%C3%B6m,kvinna,Q6581072,1967-08-16,,"[""Sverige""]","[""Q34""]","[""skivartist"",""sångare""]","[""Q55960555"",""Q177220""]"
Q4991075,Elisabeth Åsbrink,"[""Elisabeth Åsbrink""]",1,[104757],[45],,,https://sv.wikipedia.org/wiki/Elisabeth_%C3%85sbrink,kvinna,Q6581072,1965-04-29,,"[""Sverige""]","[""Q34""]","[""författare"",""redaktör"",""journalist"",""författare""]","[""Q482980"",""Q876864"",""Q1930187"",""Q36180""]"
Q4991137,Christina Lampe-Önnerud,"[""Christina Lampe-Önnerud""]",1,[116717],[45],,,https://sv.wikipedia.org/wiki/Christina_Lampe_%C3%96nnerud,kvinna,Q6581072,1967-02-04,,"[""Sverige""]","[""Q34""]","[""apotekare"",""kemist""]","[""Q105186"",""Q593644""]"
Q4993279,Christian Falk,"[""Christian Falk""]",1,[404139],[null],,,https://sv.wikipedia.org/wiki/Christian_Falk,man,Q6581097,1962-04-25,2014-07-24,"[""Sverige""]","[""Q34""]","[""musikproducent"",""musiker""]","[""Q183945"",""Q639669""]"
Q499364,Andreas Lundstedt,"[""Andreas Lundstedt""]",1,[126329],[38],,,https://sv.wikipedia.org/wiki/Andreas_Lundstedt,man,Q6581097,1972-05-20,,"[""Sverige""]","[""Q34""]","[""sångare"",""konstnär"",""musiker"",""koreograf""]","[""Q177220"",""Q483501"",""Q639669"",""Q2490358""]"
Q501007,Andreas Dregen,"[""Andreas Dregen""]",1,[391970],[41],,,https://sv.wikipedia.org/wiki/Dregen,man,Q6581097,1973-06-12,,"[""Sverige""]","[""Q34""]","[""kompositör"",""sångare"",""musiker"",""gitarrist"",""låtskrivare""]","[""Q36834"",""Q177220"",""Q639669"",""Q855091"",""Q753110""]"
Q503143,Alexander Stubb,"[""Alexander Stubb""]",1,[363645],[41],,,https://sv.wikipedia.org/wiki/Alexander_Stubb,man,Q6581097,1968-04-01,,"[""Finland""]","[""Q33""]","[""politiker"",""diplomat"",""statsvetare"",""universitetslärare"",""idrottare"",""regeringschef"",""utrikesminister"",""författare""]","[""Q82955"",""Q193391"",""Q1238570"",""Q1622272"",""Q2066131"",""Q2285706"",""Q7330070"",""Q36180""]"
Q5039756,Carl-Einar Häckner,"[""Carl-Einar Häckner""]",1,[390096],[32],,,https://sv.wikipedia.org/wiki/Carl-Einar_H%C3%A4ckner,man,Q6581097,1969-10-08,,"[""Sverige""]","[""Q34""]","[""komiker"",""filmskådespelare"",""scenmagiker""]","[""Q245068"",""Q10800557"",""Q15855449""]"
Q5040382,Carl Johan De Geer,"[""Carl Johan De Geer""]",1,[419238],[61],,,https://sv.wikipedia.org/wiki/Carl_Johan_De_Geer,man,Q6581097,1938-07-13,,"[""Sverige""]","[""Q34""]","[""fotograf"",""författare"",""skådespelare"",""konstnär"",""musiker"",""målare"",""filmskapare"",""filmregissör"",""regissör"",""formgivare""]","[""Q33231"",""Q36180"",""Q33999"",""Q483501"",""Q639669"",""Q1028181"",""Q1414443"",""Q2526255"",""Q3455803"",""Q5322166""]"
Q508722,Gustaf Skarsgård,"[""Gustaf Skarsgård""]",1,[322570],[26],,,https://sv.wikipedia.org/wiki/Gustaf_Skarsg%C3%A5rd,man,Q6581097,1980-11-12,,"[""Sverige""]","[""Q34""]","[""filmregissör"",""filmskådespelare"",""tv-skådespelare"",""skådespelare"",""manusförfattare""]","[""Q2526255"",""Q10800557"",""Q10798782"",""Q33999"",""Q28389""]"
Q508739,Thure Lindhardt,"[""Thure Lindhardt""]",1,[1077319],[43],,,https://sv.wikipedia.org/wiki/Thure_Lindhardt,man,Q6581097,1974-12-24,,"[""Konungariket Danmark""]","[""Q756617""]","[""röstskådespelare"",""filmskådespelare"",""skådespelare""]","[""Q2405480"",""Q10800557"",""Q33999""]"
Q510457,Antonia Ax:son Johnson,"[""Antonia Ax:son Johnson""]",1,[369374],[64],,,https://sv.wikipedia.org/wiki/Antonia_Ax:son_Johnson,kvinna,Q6581072,1943-09-06,,"[""Sverige""]","[""Q34""]","[""politiker"",""entreprenör""]","[""Q82955"",""Q131524""]"
Q5109196,Christer Lindarw,"[""Christer Lindarw""]",1,[358376],[52],,,https://sv.wikipedia.org/wiki/Christer_Lindarw,man,Q6581097,1953-03-03,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""filmskådespelare""]","[""Q33999"",""Q10800557""]"
Q511661,Eva Röse,"[""Eva Röse""]",1,[2578963],[51],,,https://sv.wikipedia.org/wiki/Eva_R%C3%B6se,kvinna,Q6581072,1973-10-16,,"[""Sverige""]","[""Q34""]","[""TV-programledare"",""skådespelare""]","[""Q947873"",""Q33999""]"
Q5124996,Claes Dahlbäck,"[""Claes Dahlbäck""]",1,[116677],[65],,,https://sv.wikipedia.org/wiki/Claes_Dahlb%C3%A4ck,man,Q6581097,1947-06-06,,"[""Sverige""]","[""Q34""]","[""affärsidkare"",""verkställande direktör""]","[""Q43845"",""Q484876""]"
Q5124998,Claes Elfsberg,"[""Claes Elfsberg""]",2,"[358464,1631105]","[56,72]",,,https://sv.wikipedia.org/wiki/Claes_Elfsberg,man,Q6581097,1948-11-26,,"[""Sverige""]","[""Q34""]","[""journalist"",""TV-programledare""]","[""Q1930187"",""Q947873""]"
Q5125020,Claes af Geijerstam,"[""Claes af Geijerstam""]",1,[390088],[56],,,https://sv.wikipedia.org/wiki/Claes_af_Geijerstam,man,Q6581097,1946-02-06,,"[""Sverige""]","[""Q34""]","[""diskjockey"",""radioprogramledare"",""kompositör""]","[""Q130857"",""Q2722764"",""Q36834""]"
Q512616,Marie Hermanson,"[""Marie Hermanson""]",1,[622288],[45],,,https://sv.wikipedia.org/wiki/Marie_Hermanson,kvinna,Q6581072,1956-05-09,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist"",""romanförfattare""]","[""Q36180"",""Q1930187"",""Q6625963""]"
Q512628,Linnea Henriksson,"[""Linnea Henriksson""]",2,"[1959686,2700790]","[35,39]",,,https://sv.wikipedia.org/wiki/Linnea_Henriksson,kvinna,Q6581072,1986-11-09,,"[""Sverige""]","[""Q34""]","[""sångare"",""låtskrivare""]","[""Q177220"",""Q753110""]"
Q512721,Katarina Ewerlöf,"[""Katarina Ewerlöf""]",1,[373929],[44],,,https://sv.wikipedia.org/wiki/Katarina_Ewerl%C3%B6f,kvinna,Q6581072,1959-12-28,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""röstskådespelare"",""filmskådespelare""]","[""Q33999"",""Q2405480"",""Q10800557""]"
Q513212,Ville Virtanen,"[""Ville Virtanen""]",1,[126282],[49],,,https://sv.wikipedia.org/wiki/Ville_Virtanen,man,Q6581097,1961-08-19,,"[""Finland""]","[""Q33""]","[""författare"",""skådespelare"",""manusförfattare"",""filmregissör"",""filmskådespelare""]","[""Q36180"",""Q33999"",""Q28389"",""Q2526255"",""Q10800557""]"
Q513281,Georg Klein,"[""Georg Klein""]",1,[390117],[77],,,https://sv.wikipedia.org/wiki/Georg_Klein,man,Q6581097,1925-07-28,2016-12-10,"[""Ungern"",""Sverige""]","[""Q28"",""Q34""]","[""författare"",""läkare"",""universitetslärare"",""mikrobiolog"",""filmskådespelare"",""immunolog"",""essäist""]","[""Q36180"",""Q39631"",""Q1622272"",""Q3779582"",""Q10800557"",""Q12119633"",""Q11774202""]"
Q513640,Susanna Alakoski,"[""Susanna Alakoski""]",1,[371476],[45],,,https://sv.wikipedia.org/wiki/Susanna_Alakoski,kvinna,Q6581072,1962-05-16,,"[""Sverige""]","[""Q34""]","[""författare"",""journalist"",""romanförfattare""]","[""Q36180"",""Q1930187"",""Q6625963""]"
Q514152,Yvonne Hirdman,"[""Yvonne Hirdman""]",1,[2578971],[82],,,https://sv.wikipedia.org/wiki/Yvonne_Hirdman,kvinna,Q6581072,1943-01-18,,"[""Sverige""]","[""Q34""]","[""historiker"",""universitetslärare"",""feminist""]","[""Q201788"",""Q1622272"",""Q34074720""]"
Q51756992,Goran Kapetanović,"[""Goran Kapetanović""]",1,[1732933],[46],,,https://sv.wikipedia.org/wiki/Goran_Kapetanovi%C4%87,man,Q6581097,1974-12-12,,"[""Sverige""]","[""Q34""]","[""filmproducent"",""filmregissör"",""manusförfattare""]","[""Q3282637"",""Q2526255"",""Q28389""]"
Q5177069,Marianne Bernadotte,"[""Marianne Bernadotte""]",1,[400121],[90],,,https://sv.wikipedia.org/wiki/Marianne_Bernadotte,kvinna,Q6581072,1924-07-15,2025-05-16,"[""Sverige""]","[""Q34""]","[""talesperson"",""aristokrat"",""filmskådespelare"",""filantrop"",""memoarförfattare"",""scenskådespelare"",""mecenat""]","[""Q17221"",""Q2478141"",""Q10800557"",""Q12362622"",""Q11774156"",""Q2259451"",""Q15472169""]"
Q520223,Maria Borelius,"[""Maria Borelius""]",1,[1319496],[59],,,https://sv.wikipedia.org/wiki/Maria_Borelius,kvinna,Q6581072,1960-07-06,,"[""Sverige""]","[""Q34""]","[""författare"",""affärsidkare"",""politiker"",""entreprenör"",""biolog"",""journalist"",""TV-programledare""]","[""Q36180"",""Q43845"",""Q82955"",""Q131524"",""Q864503"",""Q1930187"",""Q947873""]"
Q5213864,Dan Laurin,"[""Dan Laurin""]",1,[390080],[42],,,https://sv.wikipedia.org/wiki/Dan_Laurin,man,Q6581097,1960-01-19,,"[""Sverige""]","[""Q34""]","[""musiker"",""blockflöjtist"",""kompositör""]","[""Q639669"",""Q3074722"",""Q36834""]"
Q5216357,Daniel Adams-Ray,"[""Daniel Adams-Ray""]",1,[126253],[27],,,https://sv.wikipedia.org/wiki/Daniel_Adams-Ray,man,Q6581097,1983-08-18,,"[""Sverige""]","[""Q34""]","[""sångare"",""musikproducent"",""låtskrivare"",""rappare"",""formgivare""]","[""Q177220"",""Q183945"",""Q753110"",""Q2252262"",""Q5322166""]"
Q5218777,Daniel Sjölin,"[""Daniel Sjölin""]",1,[116704],[34],,,https://sv.wikipedia.org/wiki/Daniel_Sj%C3%B6lin,man,Q6581097,1977,,"[""Sverige""]","[""Q34""]","[""TV-programledare"",""författare""]","[""Q947873"",""Q36180""]"
Q522944,Marcus Samuelsson,"[""Marcus Samuelsson""]",1,[324415],[34],,,https://sv.wikipedia.org/wiki/Marcus_Samuelsson,man,Q6581097,1970-11-06,,"[""Sverige""]","[""Q34""]","[""universitetslärare"",""kock"",""krögare"",""möbelarkitekt"",""tv-skådespelare""]","[""Q1622272"",""Q3499072"",""Q3427922"",""Q11455387"",""Q10798782""]"
Q5234881,David Hellenius,"[""David Hellenius""]",1,[116719],[38],,,https://sv.wikipedia.org/wiki/David_Hellenius,man,Q6581097,1974-02-28,,"[""Sverige""]","[""Q34""]","[""komiker"",""TV-programledare"",""programledare"",""skådespelare"",""manusförfattare""]","[""Q245068"",""Q947873"",""Q13590141"",""Q33999"",""Q28389""]"
Q5236464,David Lega,"[""David Lega""]",1,[419228],[26],,,https://sv.wikipedia.org/wiki/David_Lega,man,Q6581097,1973-10-12,,"[""Sverige""]","[""Q34""]","[""affärsidkare"",""politiker"",""simmare""]","[""Q43845"",""Q82955"",""Q10843402""]"
Q524499,Rigmor Gustafsson,"[""Rigmor Gustafsson""]",1,[371177],[41],,,https://sv.wikipedia.org/wiki/Rigmor_Gustafsson,kvinna,Q6581072,1966-04-12,,"[""Sverige""]","[""Q34""]","[""sångare"",""musiker"",""jazzsångare"",""kompositör""]","[""Q177220"",""Q639669"",""Q66314404"",""Q36834""]"
Q525152,Salem Al Fakir,"[""Salem Al Fakir""]",1,[371269],[25],,,https://sv.wikipedia.org/wiki/Salem_Al_Fakir,man,Q6581097,1981-10-27,,"[""Sverige""]","[""Q34""]","[""sångare"",""musikproducent"",""låtskrivare"",""sångtextförfattare"",""singer-songwriter"",""kompositör""]","[""Q177220"",""Q183945"",""Q753110"",""Q822146"",""Q488205"",""Q36834""]"
Q525967,Kjell Westö,"[""Kjell Westö""]",2,"[396903,412381]","[52,39]",,,https://sv.wikipedia.org/wiki/Kjell_West%C3%B6,man,Q6581097,1961-08-06,,"[""Finland""]","[""Q33""]","[""journalist"",""romanförfattare"",""novellförfattare"",""författare"",""poet""]","[""Q1930187"",""Q6625963"",""Q15949613"",""Q36180"",""Q49757""]"
Q526431,Suzanne Osten,"[""Suzanne Osten""]",2,"[722591,2397811]","[56,80]",,,https://sv.wikipedia.org/wiki/Suzanne_Osten,kvinna,Q6581072,1944-06-20,2024-10-28,"[""Sverige""]","[""Q34""]","[""författare"",""manusförfattare"",""dramatiker"",""teaterchef"",""filmregissör"",""regissör""]","[""Q36180"",""Q28389"",""Q214917"",""Q1776724"",""Q2526255"",""Q3455803""]"
Q5265169,Per Hallberg,"[""Per Hallberg""]",1,[369530],[49],,,https://sv.wikipedia.org/wiki/Per_Hallberg,man,Q6581097,1958-12-30,,"[""Sverige""]","[""Q34""]","[""filmklippare"",""ljudingenjör""]","[""Q7042855"",""Q128124""]"
Q5288346,Douglas ”Dogge Doggelito” León,"[""Douglas ”Dogge Doggelito” León""]",1,[910666],[41],,,https://sv.wikipedia.org/wiki/Dogge_Doggelito,man,Q6581097,1975-07-24,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""författare"",""låtskrivare"",""rappare"",""orator""]","[""Q33999"",""Q482980"",""Q753110"",""Q2252262"",""Q12859263""]"
Q52920,Fredrik Reinfeldt,"[""Fredrik Reinfeldt""]",2,"[373927,592566]","[38,50]",,,https://sv.wikipedia.org/wiki/Fredrik_Reinfeldt,man,Q6581097,1965-08-04,,"[""Sverige""]","[""Q34""]","[""politiker"",""nationalekonom""]","[""Q82955"",""Q188094""]"
Q52922,Carl Bildt,"[""Carl Bildt""]",4,"[126272,556585,556586,2398425]","[62,49,46,74]",,,https://sv.wikipedia.org/wiki/Carl_Bildt,man,Q6581097,1949-07-15,,"[""Sverige""]","[""Q34""]","[""politiker"",""diplomat"",""regeringschef"",""utrikesminister"",""bloggare"",""författare""]","[""Q82955"",""Q193391"",""Q2285706"",""Q7330070"",""Q8246794"",""Q36180""]"
Q531113,Johanna Billing,"[""Johanna Billing""]",1,[382824],[29],,,https://sv.wikipedia.org/wiki/Johanna_Billing,kvinna,Q6581072,1973,,"[""Sverige""]","[""Q34""]","[""konstnär"",""filmregissör"",""bildkonstnär"",""videokonstnär"",""TV-producent"",""fotograf""]","[""Q483501"",""Q2526255"",""Q3391743"",""Q18216771"",""Q578109"",""Q33231""]"
Q533014,Emma Eliasson,"[""Emma Eliasson""]",1,[1518812],[31],,,https://sv.wikipedia.org/wiki/Emma_Eliasson,kvinna,Q6581072,1989-06-12,,"[""Sverige""]","[""Q34""]","[""ishockeyspelare""]","[""Q11774891""]"
Q5331556,Ebbot Lundberg,"[""Ebbot Lundberg""]",1,[116678],[46],,,https://sv.wikipedia.org/wiki/Ebbot_Lundberg,man,Q6581097,1966-02-26,,"[""Sverige""]","[""Q34""]","[""sångare"",""musikproducent"",""musiker"",""kompositör""]","[""Q177220"",""Q183945"",""Q639669"",""Q36834""]"
Q5341373,Edvard Moser,"[""Edvard Moser""]",1,[571820],[53],,,https://sv.wikipedia.org/wiki/Edvard_Moser,man,Q6581097,1962-04-27,,"[""Norge""]","[""Q20""]","[""neuroforskare"",""psykolog"",""forskare"",""universitetslärare""]","[""Q6337803"",""Q212980"",""Q1650915"",""Q1622272""]"
Q5346042,Edward af Sillén,"[""Edward af Sillén""]",1,[2578955],[42],,,https://sv.wikipedia.org/wiki/Edward_af_Sill%C3%A9n,man,Q6581097,1982-09-25,,"[""Sverige""]","[""Q34""]","[""musikdirektör"",""filmregissör"",""skådespelare"",""manusförfattare""]","[""Q1198887"",""Q2526255"",""Q33999"",""Q28389""]"
Q53538450,Christina Nilsson,"[""Christina Nilsson""]",1,[2578972],[34],,,https://sv.wikipedia.org/wiki/Christina_Nilsson_(operas%C3%A5ngerska),kvinna,Q6581072,1990,,"[""Sverige""]","[""Q34""]","[""operasångare""]","[""Q2865819""]"
Q5357323,Paul Hansen,"[""Paul Hansen""]",1,[1077300],[54],,,https://sv.wikipedia.org/wiki/Paul_Hansen,man,Q6581097,1964-04-25,,"[""Sverige""]","[""Q34""]","[""pressfotograf"",""fotograf""]","[""Q957729"",""Q33231""]"
Q5371300,Emil Jensen,"[""Emil Jensen""]",3,"[747743,826080,994703]","[41,41,42]",,,https://sv.wikipedia.org/wiki/Emil_Jensen,man,Q6581097,1974,,"[""Sverige""]","[""Q34""]","[""författare"",""poet"",""sångare"",""låtskrivare""]","[""Q36180"",""Q49757"",""Q177220"",""Q753110""]"
Q53740,Ingvar Carlsson,"[""Ingvar Carlsson""]",1,[741270],[81],,,https://sv.wikipedia.org/wiki/Ingvar_Carlsson,man,Q6581097,1934-11-09,,"[""Sverige""]","[""Q34""]","[""politiker""]","[""Q82955""]"
Q53747,Göran Persson,"[""Göran Persson""]",1,[1395966],[48],,,https://sv.wikipedia.org/wiki/G%C3%B6ran_Persson,man,Q6581097,1949-01-20,,"[""Sverige""]","[""Q34""]","[""politiker""]","[""Q82955""]"
Q540344,Klas Östergren,"[""Klas Östergren""]",4,"[363417,760409,768884,782851]","[51,26,61,25]",,,https://sv.wikipedia.org/wiki/Klas_%C3%96stergren,man,Q6581097,1955-02-20,,"[""Sverige""]","[""Q34""]","[""översättare"",""författare"",""manusförfattare""]","[""Q333634"",""Q36180"",""Q28389""]"
Q54357947,Claudia Olsson,"[""Claudia Olsson""]",1,[1735062],[37],,,https://sv.wikipedia.org/wiki/Claudia_Olsson,kvinna,Q6581072,1983-12-27,,[],[],"[""affärsidkare""]","[""Q43845""]"
Q5442231,Felix Herngren,"[""Felix Herngren""]",1,[373930],[37],,,https://sv.wikipedia.org/wiki/Felix_Herngren,man,Q6581097,1967-02-04,,"[""Sverige""]","[""Q34""]","[""skådespelare"",""manusförfattare"",""komiker"",""filmregissör"",""regissör"",""filmklippare""]","[""Q33999"",""Q28389"",""Q245068"",""Q2526255"",""Q3455803"",""Q7042855""]"
Q546002,Jujja Wieslander,"[""Jujja Wieslander""]",1,[723002],[45],,,https://sv.wikipedia.org/wiki/Jujja_Wieslander,kvinna,Q6581072,1944-06-12,,"[""Sverige""]","[""Q34""]","[""författare"",""manusförfattare"",""barnboksförfattare""]","[""Q36180"",""Q28389"",""Q4853732""]"
Q546336,Natasha Illum Berg,"[""Natasha Illum Berg""]",1,[111823],[39],,,https://sv.wikipedia.org/wiki/Natasha_Illum_Berg,kvinna,Q6581072,1971-04-21,,"[""Sverige""]","[""Q34""]","[""jägare"",""självbiograf"",""författare""]","[""Q1714828"",""Q18814623"",""Q36180""]"
Q54836,Molly Sandén,"[""Molly Sandén""]",1,[1319470],[27],,,https://sv.wikipedia.org/wiki/Molly_Sand%C3%A9n,kvinna,Q6581072,1992-07-03,,"[""Sverige""]","[""Q34""]","[""låtskrivare"",""röstskådespelare"",""TV-programledare"",""popsångare"",""skådespelare"",""sångare""]","[""Q753110"",""Q2405480"",""Q947873"",""Q60723829"",""Q33999"",""Q177220""]"
Q54925917,Sara Parkman,"[""Sara Parkman""]",1,[1077321],[29],,,https://sv.wikipedia.org/wiki/Sara_Parkman,kvinna,Q6581072,1989-05-07,,"[""Sverige""]","[""Q34""]","[""fiolspelman""]","[""Q3560496""]"
Q5496814,Freddie Wadling,"[""Freddie Wadling""]",1,[126280],[59],,,https://sv.wikipedia.org/wiki/Freddie_Wadling,man,Q6581097,1951-08-02,2016-06-02,"[""Sverige""]","[""Q34""]","[""sångare"",""musiker"",""serietecknare"",""rockmusiker"",""skådespelare""]","[""Q177220"",""Q639669"",""Q1114448"",""Q12374149"",""Q33999""]"
Q5499462,Fredrik Gertten,"[""Fredrik Gertten""]",1,[126263],[55],,,https://sv.wikipedia.org/wiki/Fredrik_Gertten,man,Q6581097,1956-04-03,,"[""Sverige""]","[""Q34""]","[""manusförfattare"",""dokumentärfilmare"",""journalist"",""filmproducent""]","[""Q28389"",""Q1235146"",""Q1930187"",""Q3282637""]"
